	0
method	scanvi_hvg
NMI_cluster/label	0.8414850039676741
ARI_cluster/label	0.7953343798728892
ASW_label	0.6123219728469849
ASW_label/batch	0.9012208820867252
PCR_batch	0.8137937142078527
cell_cycle_conservation	
isolated_label_F1	0.9333376590318088
isolated_label_silhouette	0.6669891104102135
graph_conn	0.9947556295701006
kBET	0.2924791736434095
iLISI	0.44678119830935337
cLISI	0.9983958943292399
hvg_overlap	1.0
trajectory	
